"gutenberg_id" "text"
110 "vaguely grasped for centuries."
110 ""
110 "Still, it was strange that they should have come to her while yet so"
110 "young; more than strange; it was impressive, interesting, pathetic. Not"
110 "guessing the cause, there was nothing to remind him that experience is"
110 "as to intensity, and not as to duration. Tess’s passing corporeal"
110 "blight had been her mental harvest."
110 ""
110 "Tess, on her part, could not understand why a man of clerical family"
110 "and good education, and above physical want, should look upon it as a"
110 "mishap to be alive. For the unhappy pilgrim herself there was very good"
110 "reason. But how could this admirable and poetic man ever have descended"
110 "into the Valley of Humiliation, have felt with the man of Uz—as she"
110 "herself had felt two or three years ago—“My soul chooseth strangling"
110 "and death rather than my life. I loathe it; I would not live alway.”"
110 ""
110 "It was true that he was at present out of his class. But she knew that"
110 "was only because, like Peter the Great in a shipwright’s yard, he was"
110 "studying what he wanted to know. He did not milk cows because he was"
110 "obliged to milk cows, but because he was learning to be a rich and"
110 "prosperous dairyman, landowner, agriculturist, and breeder of cattle."
110 "He would become an American or Australian Abraham, commanding like a"
110 "monarch his flocks and his herds, his spotted and his ring-straked, his"
110 "men-servants and his maids. At times, nevertheless, it did seem"
110 "unaccountable to her that a decidedly bookish, musical, thinking young"
110 "man should have chosen deliberately to be a farmer, and not a"
110 "clergyman, like his father and brothers."
110 ""
110 "Thus, neither having the clue to the other’s secret, they were"
110 "respectively puzzled at what each revealed, and awaited new knowledge"
110 "of each other’s character and mood without attempting to pry into each"
110 "other’s history."
110 ""
110 "Every day, every hour, brought to him one more little stroke of her"
110 "nature, and to her one more of his. Tess was trying to lead a repressed"
110 "life, but she little divined the strength of her own vitality."
110 ""
110 "At first Tess seemed to regard Angel Clare as an intelligence rather"
110 "than as a man. As such she compared him with herself; and at every"
110 "discovery of the abundance of his illuminations, of the distance"
110 "between her own modest mental standpoint and the unmeasurable, Andean"
110 "altitude of his, she became quite dejected, disheartened from all"
110 "further effort on her own part whatever."
110 ""
110 "He observed her dejection one day, when he had casually mentioned"
110 "something to her about pastoral life in ancient Greece. She was"
110 "gathering the buds called “lords and ladies” from the bank while he"
110 "spoke."
110 ""
110 "“Why do you look so woebegone all of a sudden?” he asked."
110 ""
110 "“Oh, ’tis only—about my own self,” she said, with a frail laugh of"
110 "sadness, fitfully beginning to peel “a lady” meanwhile. “Just a sense"
110 "of what might have been with me! My life looks as if it had been wasted"
110 "for want of chances! When I see what you know, what you have read, and"
110 "seen, and thought, I feel what a nothing I am! I’m like the poor Queen"
110 "of Sheba who lived in the Bible. There is no more spirit in me.”"
110 ""
110 "“Bless my soul, don’t go troubling about that! Why,” he said with some"
110 "enthusiasm, “I should be only too glad, my dear Tess, to help you to"
110 "anything in the way of history, or any line of reading you would like"
110 "to take up—”"
110 ""
110 "“It is a lady again,” interrupted she, holding out the bud she had"
110 "peeled."
110 ""
110 "“What?”"
110 ""
110 "“I meant that there are always more ladies than lords when you come to"
110 "peel them.”"
110 ""
110 "“Never mind about the lords and ladies. Would you like to take up any"
110 "course of study—history, for example?”"
110 ""
110 "“Sometimes I feel I don’t want to know anything more about it than I"
110 "know already.”"
110 ""
110 "“Why not?”"
110 ""
110 "“Because what’s the use of learning that I am one of a long row"
110 "only—finding out that there is set down in some old book somebody just"
110 "like me, and to know that I shall only act her part; making me sad,"
110 "that’s all. The best is not to remember that your nature and your past"
110 "doings have been just like thousands’ and thousands’, and that your"
110 "coming life and doings ’ll be like thousands’ and thousands’.”"
110 ""
110 "“What, really, then, you don’t want to learn anything?”"
110 ""
110 "“I shouldn’t mind learning why—why the sun do shine on the just and the"
110 "unjust alike,” she answered, with a slight quaver in her voice. “But"
110 "that’s what books will not tell me.”"
110 ""
110 "“Tess, fie for such bitterness!” Of course he spoke with a conventional"
110 "sense of duty only, for that sort of wondering had not been unknown to"
110 "himself in bygone days. And as he looked at the unpracticed mouth and"
110 "lips, he thought that such a daughter of the soil could only have"
110 "caught up the sentiment by rote. She went on peeling the lords and"
110 "ladies till Clare, regarding for a moment the wave-like curl of her"
110 "lashes as they dropped with her bent gaze on her soft cheek,"
110 "lingeringly went away. When he was gone she stood awhile, thoughtfully"
110 "peeling the last bud; and then, awakening from her reverie, flung it"
110 "and all the crowd of floral nobility impatiently on the ground, in an"
110 "ebullition of displeasure with herself for her _niaiseries_, and with a"
110 "quickening warmth in her heart of hearts."
110 ""
110 "How stupid he must think her! In an access of hunger for his good"
110 "opinion she bethought herself of what she had latterly endeavoured to"
110 "forget, so unpleasant had been its issues—the identity of her family"
110 "with that of the knightly d’Urbervilles. Barren attribute as it was,"
110 "disastrous as its discovery had been in many ways to her, perhaps Mr"
110 "Clare, as a gentleman and a student of history, would respect her"
110 "sufficiently to forget her childish conduct with the lords and ladies"
110 "if he knew that those Purbeck-marble and alabaster people in Kingsbere"
110 "Church really represented her own lineal forefathers; that she was no"
110 "spurious d’Urberville, compounded of money and ambition like those at"
110 "Trantridge, but true d’Urberville to the bone."
110 ""
110 "But, before venturing to make the revelation, dubious Tess indirectly"
110 "sounded the dairyman as to its possible effect upon Mr Clare, by asking"
110 "the former if Mr Clare had any great respect for old county families"
110 "when they had lost all their money and land."
110 ""
110 "“Mr Clare,” said the dairyman emphatically, “is one of the most"
110 "rebellest rozums you ever knowed—not a bit like the rest of his family;"
110 "and if there’s one thing that he do hate more than another ’tis the"
